mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_samples,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.5062366485595703,0.024008684511765264,0.013949871063232422,0.0007084576204540503,0.6,50,"{'model__max_samples': 0.6, 'model__n_estimators': 50}",0.9802315592095264,0.9849147909967846,0.9864349965974332,0.9868823931893842,0.9843504824347381,0.9845628444855732,0.002358569729695578,9,0.9959880769824853,0.995490190144812,0.9958123194201824,0.995479079838409,0.9951432645612074,0.9955825861894192,0.00029307139995279126
0.9706497669219971,0.027885530686824523,0.01943974494934082,0.0001877022337082445,0.6,100,"{'model__max_samples': 0.6, 'model__n_estimators': 100}",0.9802315592095264,0.9858482147492134,0.987726901683392,0.9862974553663041,0.9843504824347381,0.9848909226886349,0.0025666812353614477,6,0.9966461539537237,0.9953233865550043,0.9968020399180624,0.9959783064434337,0.9953226435390614,0.9960145060818573,0.0006287796067851972
1.9260276794433593,0.05893809131684264,0.03211688995361328,0.0007330712622229051,0.6,200,"{'model__max_samples': 0.6, 'model__n_estimators': 200}",0.9818048475347031,0.9850897403614794,0.9857177419354838,0.9868823931893842,0.9843504824347381,0.9847690410911577,0.0016988686349496858,7,0.9966461539537237,0.9958123194201824,0.9963179297630239,0.9956459116201762,0.9956452198467125,0.9960135069207638,0.00040103706051191213
0.5958749294281006,0.0064339973615916025,0.013530778884887695,0.00017280287824377775,0.8,50,"{'model__max_samples': 0.8, 'model__n_estimators': 50}",0.9833386303924061,0.9860044495296212,0.9868823931893842,0.9840914948453608,0.9851152025592195,0.9850864341031983,0.0012738736926957127,3,0.9987415414215398,0.998579371657754,0.998419705554573,0.9982596659522133,0.9985793011746221,0.9985159171521405,0.0001636286457202448
1.1758200645446777,0.024011940850931467,0.019863271713256837,0.0002737065474671678,0.8,100,"{'model__max_samples': 0.8, 'model__n_estimators': 100}",0.9827657860824742,0.9852570522393171,0.9864349965974332,0.9868823931893842,0.9849447079066644,0.9852569872030547,0.0014375849289697514,1,0.9995296754652329,0.9992143551403869,0.9988975942295029,0.9988975942295029,0.9995296678505392,0.999213777383033,0.00028267376700179465
2.372057342529297,0.051410424349939886,0.0329073429107666,0.0007012813073539264,0.8,200,"{'model__max_samples': 0.8, 'model__n_estimators': 200}",0.9840914948453608,0.9840914948453608,0.9862974553663041,0.9857177419354838,0.9851152025592195,0.9850626779103457,0.000876691071351731,4,0.9998435758899634,1.0,0.999686801887188,0.9995296754652329,0.9995296678505392,0.9997179442185846,0.00018286702258258082
0.6963847160339356,0.018285587309831465,0.013709068298339844,0.000200704322823194,1.0,50,"{'model__max_samples': 1.0, 'model__n_estimators': 50}",0.984258871827261,0.9835167413643597,0.9864349965974332,0.9844193548387097,0.9851152025592195,0.9847490334373965,0.0009842806244694028,8,0.9998435758899634,1.0,0.999686801887188,0.999686801887188,0.9996867985185465,0.9997807956365772,0.00012529726350197349
1.365092945098877,0.0341517355269419,0.020060396194458006,0.00028294837944798425,1.0,100,"{'model__max_samples': 1.0, 'model__n_estimators': 100}",0.9836874468646477,0.9846715399610136,0.9857177419354838,0.9870161290322581,0.9845248538011695,0.9851235423189146,0.0011454310872723176,2,0.9998435758899634,1.0,0.9998435758899634,1.0,1.0,0.9999374303559854,7.663185061171764e-05
2.7323707580566405,0.06861559960259707,0.033877325057983396,0.0005043747469595584,1.0,200,"{'model__max_samples': 1.0, 'model__n_estimators': 200}",0.9835167413643597,0.9854172036082474,0.9849924511154761,0.9858589032772567,0.9851152025592195,0.9849801003849119,0.0007903389794921256,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
